"season","team","conference","off_plays","off_drives","off_ppa","off_total_ppa","off_success_rate","off_explosiveness","off_power_success","off_stuff_rate","off_line_yds","off_line_yds_total","off_second_lvl_yds","off_second_lvl_yds_total","off_open_field_yds","off_open_field_yds_total","off_total_opportunities","off_pts_per_opp","off_field_pos_avg_start","off_field_pos_avg_predicted_points","off_havoc_total","off_havoc_front_seven","off_havoc_db","off_standard_downs_rate","off_standard_downs_ppa","off_standard_downs_success_rate","off_standard_downs_explosiveness","off_passing_downs_rate","off_passing_downs_ppa","off_passing_downs_success_rate","off_passing_downs_explosiveness","off_rushing_plays_rate","off_rushing_plays_ppa","off_rushing_plays_total_ppa","off_rushing_plays_success_rate","off_rushing_plays_explosiveness","off_passing_plays_rate","off_passing_plays_ppa","off_passing_plays_total_ppa","off_passing_plays_success_rate","off_passing_plays_explosiveness","def_plays","def_drives","def_ppa","def_total_ppa","def_success_rate","def_explosiveness","def_power_success","def_stuff_rate","def_line_yds","def_line_yds_total","def_second_lvl_yds","def_second_lvl_yds_total","def_open_field_yds","def_open_field_yds_total","def_total_opportunities","def_pts_per_opp","def_field_pos_avg_start","def_field_pos_avg_predicted_points","def_havoc_total","def_havoc_front_seven","def_havoc_db","def_standard_downs_rate","def_standard_downs_ppa","def_standard_downs_success_rate","def_standard_downs_explosiveness","def_passing_downs_rate","def_passing_downs_ppa","def_passing_downs_total_ppa","def_passing_downs_success_rate","def_passing_downs_explosiveness","def_rushing_plays_rate","def_rushing_plays_ppa","def_rushing_plays_total_ppa","def_rushing_plays_success_rate","def_rushing_plays_explosiveness","def_passing_plays_rate","def_passing_plays_ppa","def_passing_plays_total_ppa","def_passing_plays_success_rate","def_passing_plays_explosiveness"
2021,"Minnesota","Big Ten",847,143,0.187793642393919,159.06121510765,0.423848878394333,1.17697971119918,0.789473684210526,0.136915077989601,3.15597920277296,1821,1.00693240901213,581,0.989601386481802,571,83,3.73493975903614,68,1.569,0.14344746162928,0.0891381345926801,0.0543093270365998,0.714285714285714,0.12572085901664,0.472727272727273,0.967094629218031,0.285714285714286,0.342975600837118,0.301652892561983,1.9992692104678,0.681227863046045,0.129213609452437,74.5562526540564,0.431542461005199,0.916321184550937,0.318772136953955,0.312981342420716,84.5049624535933,0.407407407407407,1.76701583061203,734,137,0.0993708339530181,72.9381921215153,0.376021798365123,1.16557076998495,0.782608695652174,0.172413793103448,2.80488505747126,976,0.873563218390805,304,0.833333333333333,290,48,3.75,75.7,-1.005,0.167574931880109,0.102179836512262,0.0653950953678474,0.652588555858311,0.0897723226456443,0.463465553235908,0.97434910816355,0.347411444141689,0.117400978722556,57.3713809922954,0.211764705882353,1.95170426858402,0.474114441416894,0.0529625806918802,18.4309780807743,0.385057471264368,0.920156163962419,0.521798365122616,0.149794728439414,57.3713809922954,0.370757180156658,1.39715920102029
2021,"Mississippi State","SEC",971,153,0.253174714098648,245.832647389787,0.505664263645726,1.12931896469672,0.811320754716981,0.156779661016949,3.15466101694915,745,1.08050847457627,255,0.75,177,88,4.05681818181818,70.3,1.37,0.141091658084449,0.0751802265705458,0.0659114315139032,0.708547888774459,0.173452315861702,0.54796511627907,0.910007535168476,0.291452111225541,0.446987470236523,0.402826855123675,1.85458570971555,0.243048403707518,0.112113001246658,26.4586682942113,0.5,0.776330832147246,0.755921730175077,0.308995828826414,226.802938358588,0.508174386920981,1.24098813263462,802,149,0.18437501858519,147.868764905322,0.399002493765586,1.33448903038475,0.722222222222222,0.192513368983957,2.87272727272727,1074,0.986631016042781,369,1.01336898395722,379,62,3.98387096774194,70.2,-1.392,0.154613466334165,0.104738154613466,0.0498753117206983,0.670822942643391,0.107429250277304,0.449814126394052,1.09397345673115,0.329177057356608,0.341181167636867,118.433582467863,0.295454545454545,2.08070401531003,0.466334164588529,0.0992188196689923,37.1078385562031,0.409090909090909,0.959775368957875,0.528678304239402,0.279324486952506,118.433582467863,0.393867924528302,1.67778957049441
2021,"Missouri","SEC",832,137,0.222312284755528,184.963820916599,0.439903846153846,1.23687474219321,0.807692307692308,0.1775,3.082,1233,1.22,488,1.44,576,67,3.88059701492537,72.9,1.188,0.152644230769231,0.0973557692307692,0.0552884615384615,0.679086538461538,0.193549348227868,0.515044247787611,1.05019209874574,0.320913461538462,0.283177674785969,0.280898876404494,1.96120339876939,0.480769230769231,0.160595682367839,64.2382729471356,0.455,0.957533130100146,0.516826923076923,0.283092508178659,121.729778516823,0.427906976744186,1.5131800324157,802,138,0.306651208086379,245.934268885276,0.461346633416459,1.32853562170612,0.704918032786885,0.182773109243697,3.17836134453781,1513,1.24789915966387,594,2.17436974789916,1035,77,4.55844155844156,72.3,-1.245,0.174563591022444,0.117206982543641,0.057356608478803,0.718204488778055,0.253928554761147,0.510416666666667,1.11795991782859,0.281795511221945,0.44102398824272,132.060870971516,0.336283185840708,2.1431311077587,0.593516209476309,0.253931850784155,120.871560973258,0.474789915966387,1.08792779733865,0.402743142144638,0.408857185670328,132.060870971516,0.445820433436532,1.70615623494952
2021,"Navy","American Athletic",778,127,0.121610284852499,94.6128016152441,0.370179948586118,1.17131177860675,0.783132530120482,0.14900153609831,2.93794162826421,1913,0.85099846390169,554,0.841781874039939,548,55,3.87272727272727,69.5,1.406,0.140102827763496,0.125964010282776,0.0141388174807198,0.701799485861183,0.115809961345226,0.43040293040293,1.00782044698273,0.298200514138817,0.135261046210132,0.228448275862069,1.89622617354344,0.836760925449871,0.158351343220436,103.086724436504,0.391705069124424,1.09062150386425,0.160668380462725,-0.0402445982355385,-5.03057477944231,0.264,1.79482753798062,692,126,0.216469504816235,149.796897332835,0.426300578034682,1.32017685194909,0.716981132075472,0.22192513368984,2.64411764705882,989,1.05882352941176,396,1.11229946524064,416,71,3.87323943661972,63.7,-1.845,0.161127167630058,0.111994219653179,0.0491329479768786,0.676300578034682,0.112494271456281,0.465811965811966,1.07461846799656,0.323699421965318,0.433703474514711,101.82660293067,0.34375,2.0153940948277,0.540462427745665,0.128262819257124,47.9702944021642,0.417112299465241,1.07001305391609,0.459537572254335,0.320209443178209,101.82660293067,0.437106918238994,1.6009362224034
2021,"NC State","ACC",809,156,0.237366416458777,192.029430915151,0.415327564894932,1.36822207655272,0.8,0.119533527696793,3.28192419825073,1126,1.0932944606414,375,1.20699708454811,414,71,4.19718309859155,69.8,1.459,0.144622991347342,0.0815822002472188,0.0630407911001236,0.667490729295426,0.191524802605387,0.47962962962963,1.11451607489114,0.332509270704574,0.329390474008334,0.286245353159851,2.22159680941439,0.42398022249691,0.111361844317965,38.197112601062,0.419825072886297,0.929724761413803,0.571075401730532,0.351328161589662,162.313610654424,0.415584415584416,1.6970950629069,804,159,0.0759865391490734,61.093177475855,0.335820895522388,1.36953055514795,0.5,0.219101123595506,2.82949438202247,1007,0.966292134831461,344,1.3314606741573,474,55,3.6,75.3,-1.048,0.189676616915423,0.112562189054726,0.0771144278606965,0.608208955223881,-0.0294194720532329,0.378323108384458,1.03546418295952,0.391791044776119,0.239616823205987,62.4583288466225,0.26984126984127,2.09661618873451,0.442786069651741,0.0497343249739976,17.7054196907431,0.345505617977528,1.01583397453884,0.544776119402985,0.142598924307357,62.4583288466225,0.335616438356164,1.66548075524944
2021,"Nebraska","Big Ten",825,143,0.283496456384844,233.884576517496,0.456969696969697,1.30754732106155,0.647058823529412,0.145969498910675,3.13725490196078,1440,0.9760348583878,448,1.29193899782135,593,73,3.97260273972603,72,1.277,0.146666666666667,0.0981818181818182,0.0484848484848485,0.724848484848485,0.278972968105604,0.511705685618729,1.15245725500655,0.275151515151515,0.295412958547776,0.312775330396476,1.97596366208731,0.556363636363636,0.216757644923995,99.4917590201139,0.446623093681917,1.05397429650755,0.44,0.391551354331051,142.133141622172,0.473829201101928,1.60977098404741,810,143,0.172923282288976,140.06785865407,0.432098765432099,1.13362886296439,0.711864406779661,0.154430379746835,2.94582278481013,1164,0.878481012658228,347,1.31139240506329,518,67,2.97014925373134,70.2,-1.41,0.160493827160494,0.0938271604938272,0.0666666666666667,0.693827160493827,0.105116433826908,0.491103202846975,0.93381019904438,0.306172839506173,0.326582350174791,108.769994542115,0.298387096774194,1.87889847434171,0.487654320987654,0.0849487213045361,33.5547449152917,0.448101265822785,0.822990151404459,0.504938271604938,0.265941306948937,108.769994542115,0.420537897310513,1.45150004614246
2021,"Nevada","Mountain West",896,163,0.26892875731375,240.96016655312,0.425223214285714,1.40629624555605,0.707317073170732,0.194444444444444,2.79583333333333,805,0.958333333333333,276,1.18402777777778,341,88,4.01136363636364,68.8,1.499,0.159598214285714,0.110491071428571,0.0491071428571429,0.672991071428571,0.188427269502778,0.470978441127695,1.1898015139329,0.327008928571429,0.43460246772336,0.331058020477816,2.04015710927743,0.321428571428571,0.0906252314742251,26.1000666645768,0.402777777777778,1.0001694693796,0.669642857142857,0.381970420647012,229.182252388207,0.441666666666667,1.58407249475027,935,163,0.180370648203095,168.646556069894,0.45668449197861,1.19626434347658,0.782608695652174,0.0991379310344828,3.52758620689655,1637,1.21120689655172,562,1.80603448275862,838,69,3.7536231884058,72.2,-1.232,0.179679144385027,0.112299465240642,0.067379679144385,0.718716577540107,0.186010193486577,0.522321428571429,1.02535024290986,0.281283422459893,0.165960859493969,80.4862965869205,0.288973384030418,1.9856176237255,0.496256684491979,0.22151825684927,102.784471178061,0.502155172413793,0.999239903363052,0.496256684491979,0.173461846092501,80.4862965869205,0.418103448275862,1.43289678959231
2021,"New Mexico","Mountain West",644,133,-0.0778385476264886,-50.1280246714587,0.302795031055901,1.1096575659084,0.666666666666667,0.233766233766234,2.42233766233766,933,0.888311688311688,342,0.815584415584416,314,39,2.15384615384615,74.1,1.134,0.21195652173913,0.176242236024845,0.0357142857142857,0.641304347826087,-0.0990688620657298,0.387409200968523,0.919751296062013,0.358695652173913,-0.0398813187805726,0.151515151515152,1.97780051377758,0.597826086956522,-0.0522142003200266,-20.1024671232102,0.335064935064935,0.933876938917407,0.399068322981366,-0.0645924799904316,-16.6002673575409,0.256809338521401,1.45322879139078,722,136,0.202117584594614,145.928896077311,0.422437673130194,1.2772992133962,0.686274509803922,0.184729064039409,2.96822660098522,1205,0.911330049261084,370,0.911330049261084,370,66,3.92424242424242,68.4,-1.53,0.159972299168975,0.10180055401662,0.0581717451523546,0.67590027700831,0.149639825032372,0.491803278688525,1.02614891057924,0.32409972299169,0.311558382314162,91.2279276645292,0.277777777777778,2.20462340841266,0.562326869806094,0.14120883160444,57.3307856314026,0.445812807881773,0.938618852924464,0.436288088642659,0.289612468776283,91.2279276645292,0.393650793650794,1.77166328795574
2021,"New Mexico State","Conference USA",886,157,0.0914023197292515,80.9824552801169,0.405191873589165,1.19287512718968,0.76271186440678,0.174174174174174,3.02192192192192,1006,1.10510510510511,368,0.981981981981982,327,65,3.10769230769231,74,1.112,0.202031602708804,0.117381489841986,0.0846501128668172,0.63882618510158,0.0564566932800047,0.482332155477032,0.9773235100419,0.36117381489842,0.153212396511357,0.26875,1.87712619092623,0.375846501128668,0.124764376683473,41.5465374355965,0.417417417417417,0.939451497988608,0.619638826185102,0.0866943264885517,47.5951852422149,0.400728597449909,1.35299278382126,786,152,0.357467398967701,280.969375588613,0.487277353689567,1.39918359823548,0.693877551020408,0.134663341645885,3.48428927680798,1397,1.41645885286783,568,2.03990024937656,818,88,3.94318181818182,70.3,-1.363,0.170483460559796,0.120865139949109,0.049618320610687,0.72264631043257,0.22817999231323,0.522887323943662,1.15499142900912,0.27735368956743,0.694326330067422,206.154802850063,0.394495412844037,2.24249841521489,0.510178117048346,0.238452605675178,95.6194948757464,0.498753117206983,1.04423381795904,0.478371501272265,0.548284050133147,206.154802850063,0.486702127659574,1.7871068553682
2021,"North Carolina","ACC",886,156,0.290062354816064,256.995246367033,0.461625282167043,1.40831380166649,0.719298245614035,0.172489082969432,3.42096069868996,1567,1.49126637554585,683,2.08515283842795,955,80,4.525,71.3,1.265,0.171557562076749,0.121896162528217,0.0496613995485327,0.696388261851016,0.170976818705536,0.497568881685575,1.12214388161056,0.303611738148984,0.563206502697834,0.379182156133829,2.26962914928579,0.516930022573363,0.355706925575658,162.913771913651,0.504366812227074,1.20653551057373,0.480812641083521,0.248446078329946,105.838029368557,0.417840375586854,1.67017214572507,884,156,0.254298412493583,224.799796644328,0.457013574660633,1.27899168543004,0.816666666666667,0.130526315789474,3.27747368421053,1557,1.14736842105263,545,1.59789473684211,759,78,4.24358974358974,70.5,-1.313,0.152714932126697,0.0938914027149321,0.0588235294117647,0.69683257918552,0.217859342202563,0.530844155844156,1.09348158249598,0.30316742081448,0.338053887490855,143.210103289856,0.287313432835821,2.06680731737081,0.537330316742081,0.191959897668469,91.1809513925228,0.486315789473684,0.948143453609064,0.45814479638009,0.353605193308287,143.210103289856,0.42716049382716,1.72076013369967
2021,"Northern Illinois","Mid-American",938,152,0.299617770859042,281.041469065782,0.461620469083156,1.25540757428778,0.7625,0.109797297297297,3.40101351351351,2013,1.17736486486486,697,1.84290540540541,1091,80,4.175,70.9,1.331,0.143923240938166,0.100213219616205,0.0437100213219616,0.688699360341151,0.238391494812685,0.520123839009288,1.03593642674898,0.311300639658849,0.43507042266023,0.332191780821918,2.01563752864899,0.631130063965885,0.279094627247097,165.224019330282,0.47972972972973,1.06255544731806,0.361407249466951,0.381546813571464,129.344369800726,0.43952802359882,1.62299149414951,846,151,0.355969966409534,301.150591582466,0.491725768321513,1.32067715790786,0.792452830188679,0.112582781456954,3.64282560706402,1650,1.47240618101545,667,1.90949227373068,865,84,4.36904761904762,70,-1.416,0.133569739952719,0.091016548463357,0.0425531914893617,0.706855791962175,0.31103121395688,0.545150501672241,1.1054908243345,0.293144208037825,0.464330345307468,133.119037557501,0.362903225806452,2.10012987729579,0.535460992907801,0.370930582836567,168.031554024965,0.525386313465784,1.09592358426924,0.464539007092199,0.338725286405856,133.119037557501,0.452926208651399,1.62119036311006
2021,"North Texas","American Athletic",929,150,0.158488566684876,147.23587845025,0.407965554359526,1.17814268606617,0.833333333333333,0.128158844765343,3.31335740072202,1836,1.07761732851986,597,1.20216606498195,666,75,3.22666666666667,71.3,1.327,0.135629709364909,0.0818083961248654,0.0538213132400431,0.686759956942949,0.0968217165068452,0.460815047021944,0.926850152494572,0.313240043057051,0.293689427212655,0.292096219931271,2.0473192139491,0.596340150699677,0.190724091400309,105.661146635771,0.442238267148014,0.976304325102576,0.398277717976319,0.149890592641148,55.4595192772247,0.362162162162162,1.54717551021602,764,149,0.161273886040441,123.213248934897,0.37565445026178,1.46721983140503,0.65,0.16624685138539,2.81586901763224,1118,0.929471032745592,369,1.60453400503778,637,65,3.47692307692308,71.4,-1.324,0.18979057591623,0.142670157068063,0.0471204188481675,0.659685863874346,0.0453235944365741,0.410714285714286,1.12152326647999,0.340314136125654,0.386039066687938,112.308044917699,0.307692307692308,2.36170969314857,0.519633507853403,0.0553357267932291,21.9682835369119,0.370277078085642,1.12520956913577,0.475130890052356,0.309388553492284,112.308044917699,0.385674931129477,1.82633060678775
2021,"Northwestern","Big Ten",802,144,0.105837977014269,84.882057565444,0.376558603491272,1.20623770801436,0.753424657534247,0.14047619047619,2.86166666666667,1202,0.971428571428571,408,1.2,504,58,2.96551724137931,73.3,1.156,0.197007481296758,0.123441396508728,0.0735660847880299,0.669576059850374,0.0704330645855038,0.435754189944134,0.978494272894423,0.330423940149626,0.177583025973692,0.256603773584906,1.98994305828001,0.523690773067332,0.110860260029309,46.5613092123099,0.416666666666667,0.964154303085844,0.468827930174564,0.122555743076282,46.0809593966819,0.337765957446808,1.53981720299459,826,145,0.280672803743192,231.835735891877,0.463680387409201,1.18934323671429,0.741935483870968,0.118681318681319,3.49494505494505,1590,1.21758241758242,554,1.65274725274725,752,74,4.28378378378378,69,-1.517,0.119854721549637,0.0750605326876513,0.0447941888619855,0.714285714285714,0.238857742365675,0.513559322033898,1.00072545318312,0.285714285714286,0.385210457186986,89.8990181447189,0.338983050847458,1.90373309183857,0.550847457627119,0.318782196031897,145.045899194513,0.474725274725275,1.11188576782041,0.446731234866828,0.243628775459943,89.8990181447189,0.452574525745257,1.28952774737943
2021,"Notre Dame","FBS Independents",898,165,0.261454809723785,234.786419131959,0.434298440979955,1.36609154699163,0.66,0.205314009661836,2.893961352657,1198,1.07487922705314,445,1.42270531400966,589,80,4.325,71.5,1.292,0.170378619153675,0.105790645879733,0.0645879732739421,0.683741648106904,0.182254166023401,0.478827361563518,1.13048130267499,0.316258351893096,0.432684370399968,0.338028169014085,2.08764792021132,0.461024498886414,0.135460368291745,56.0805924727826,0.410628019323671,0.997711311360473,0.538975501113586,0.369226914585076,178.705826659177,0.454545454545455,1.65074900179752,881,170,0.0861514633021244,75.8994391691716,0.391600454029512,1.21640415944736,0.745098039215686,0.19377990430622,2.96244019138756,1238,1.04545454545455,437,1.33971291866029,560,69,2.89855072463768,71.6,-1.289,0.17366628830874,0.118047673098751,0.0556186152099886,0.653802497162316,0.0352573391672254,0.461805555555556,0.948227192994767,0.346197502837684,0.182266268225737,43.7264588977463,0.259016393442623,2.11937976800927,0.474460839954597,0.0811963886003514,33.9400904349469,0.389952153110048,1.03321657379526,0.524404086265607,0.0946460149301867,43.7264588977463,0.393939393939394,1.38046776637754
2021,"Ohio","Mid-American",698,126,0.209900448598015,146.510513121415,0.446991404011461,1.16443859955564,0.72,0.14621409921671,3.4976501305483,1340,1.42036553524804,544,1.97911227154047,758,61,3.85245901639344,71,1.374,0.16189111747851,0.108882521489971,0.0530085959885387,0.689111747851003,0.160654082909503,0.515592515592516,0.978067040322778,0.310888252148997,0.319059443511262,0.294930875576037,1.88662839158299,0.548710601719198,0.277109971837805,106.133119213879,0.475195822454308,1.09403758852045,0.44269340974212,0.171588816554265,53.020944315268,0.420711974110032,1.26300001500491,792,122,0.272237502252538,215.61210178401,0.46969696969697,1.19412782897869,0.642857142857143,0.135135135135135,3.31154791154791,1348,1.15233415233415,469,1.28501228501228,523,69,4.01449275362319,71.1,-1.338,0.122474747474747,0.0795454545454545,0.0429292929292929,0.738636363636364,0.225222484816485,0.516239316239316,1.03627655268987,0.261363636363636,0.405106029789208,136.701595362814,0.338164251207729,1.87514333525333,0.513888888888889,0.204447336064287,83.2100657781647,0.444717444717445,0.994107816335033,0.483585858585859,0.356923225490377,136.701595362814,0.498694516971279,1.38367558965148
2021,"Ohio State","Big Ten",914,154,0.437379717462361,399.765061760598,0.528446389496718,1.36397628739024,0.725806451612903,0.150246305418719,3.35098522167488,1361,1.27093596059113,516,1.75615763546798,713,92,4.8804347826087,70.4,1.385,0.109409190371991,0.0645514223194748,0.0448577680525164,0.74617067833698,0.376416653459923,0.573313782991202,1.20408636543803,0.25382932166302,0.616590103883318,0.396551724137931,2.04350845568711,0.444201312910284,0.247383642657052,100.437758918763,0.492610837438424,1.00196517366791,0.555798687089716,0.5892269740981,299.327302841835,0.557086614173228,1.61981453030355,902,156,0.132300412792255,119.334972338614,0.421286031042129,1.26506725305325,0.757575757575758,0.192682926829268,2.69365853658537,1104,1.05853658536585,434,1.14390243902439,469,65,3.66153846153846,75,-1.027,0.19290465631929,0.110864745011086,0.082039911308204,0.676274944567627,0.0809776869570894,0.472131147540984,1.09807166440805,0.323725055432373,0.239515696215033,96.5964025074793,0.315068493150685,1.78783605229039,0.454545454545455,0.0593958825625299,24.3523118506373,0.414634146341463,0.968680351117225,0.544345898004435,0.196734017326842,96.5964025074793,0.427698574338086,1.50499950700147
2021,"Oklahoma","SEC",850,152,0.342254884549024,290.91665186667,0.482352941176471,1.34436105546459,0.711864406779661,0.196601941747573,3.02718446601942,1247,1.31796116504854,543,2.32766990291262,959,91,4.85714285714286,69.5,1.427,0.150588235294118,0.104705882352941,0.0458823529411765,0.698823529411765,0.255187676364807,0.533670033670034,1.08489569897387,0.301176470588235,0.544278016038966,0.36328125,2.22877522758886,0.484705882352941,0.281701179232738,116.060885843888,0.490291262135922,1.09954866046521,0.512941176470588,0.407599948524377,177.713577556628,0.477064220183486,1.58211155445437,894,154,0.212887687739068,190.321592838727,0.414988814317673,1.37292753579623,0.721311475409836,0.210900473933649,2.70592417061611,1142,1.11611374407583,471,1.25118483412322,528,70,3.82857142857143,72.5,-1.204,0.180089485458613,0.139821029082774,0.0402684563758389,0.664429530201342,0.144237407136962,0.462962962962963,1.15122721797669,0.335570469798658,0.348815243331238,155.10670253751,0.32,2.00800657121678,0.472035794183445,0.106864855364893,45.0969689639848,0.409952606635071,1.08410243478523,0.521252796420582,0.332847001153454,155.10670253751,0.424892703862661,1.62528482102302
2021,"Oklahoma State","Big 12",970,178,0.16088070847311,156.054287218917,0.423711340206186,1.19388101839862,0.657534246575342,0.19774011299435,2.75103578154426,1461,1.0376647834275,551,0.885122410546139,470,86,3.87209302325581,69,1.465,0.160824742268041,0.105154639175258,0.0556701030927835,0.68659793814433,0.113426955526868,0.483483483483483,0.973681135132585,0.31340206185567,0.264841890914547,0.292763157894737,1.99055924774313,0.547422680412371,0.0424185808663646,22.5242664400396,0.412429378531073,0.869505208966373,0.450515463917526,0.31811639457759,139.016864430407,0.439359267734554,1.56387217603227,848,173,0.046251763635311,39.2214955627438,0.356132075471698,1.24129517842108,0.490196078431373,0.239247311827957,2.32365591397849,864,0.782258064516129,291,0.962365591397849,358,60,3.05,73.6,-1.134,0.227594339622642,0.163915094339623,0.0636792452830189,0.64622641509434,0.00789235572761668,0.414233576642336,1.01509548248504,0.35377358490566,0.116321615413366,54.5950459836579,0.25,1.92592625812083,0.438679245283019,-0.0307092344303698,-11.4238352080976,0.338709677419355,0.946372337048224,0.560141509433962,0.114936938912964,54.5950459836579,0.370526315789474,1.45243312167665
2021,"Old Dominion","Sun Belt",810,138,0.163603486203443,132.518823824789,0.414814814814815,1.30551393463417,0.745098039215686,0.175480769230769,3.05865384615385,1272,1.10096153846154,458,1.57932692307692,657,74,3.56756756756757,69.4,1.468,0.206172839506173,0.120987654320988,0.0851851851851852,0.655555555555556,0.0649969449404751,0.459510357815443,1.00235305403043,0.344444444444444,0.351274000220059,0.329749103942652,2.1095493136267,0.51358024691358,0.172600334664468,71.8017392204187,0.449519230769231,1.10877669242239,0.479012345679012,0.208761937232897,80.9996316463639,0.384020618556701,1.55242577553083,822,137,0.144970825450952,119.166018520683,0.414841849148418,1.21668409926874,0.67741935483871,0.155172413793103,2.99532019704434,1216,0.866995073891626,352,0.721674876847291,293,67,3.58208955223881,70.7,-1.371,0.164233576642336,0.102189781021898,0.062043795620438,0.697080291970803,0.143864355612245,0.479930191972077,0.989367529112868,0.302919708029197,0.147517039176169,104.113305697993,0.265060240963855,2.16383647491821,0.493917274939173,0.0755506951314326,30.6735822233616,0.41871921182266,0.848003875635093,0.5,0.2533170454939,104.113305697993,0.416058394160584,1.58320829820278
2021,"Ole Miss","SEC",1002,158,0.280931953267987,281.493817174523,0.460079840319361,1.36379216841449,0.69047619047619,0.166969147005445,3.30762250453721,1823,1.33756805807623,737,1.29038112522686,711,95,3.83157894736842,70.2,1.411,0.148702594810379,0.103792415169661,0.0449101796407186,0.691616766467066,0.264619661519881,0.518037518037518,1.18901768375497,0.308383233532934,0.317515830877817,0.330097087378641,1.97892981540243,0.549900199600798,0.306489758071434,168.87585669736,0.473684210526316,1.18817099169171,0.44810379241517,0.258462452865066,116.049641336415,0.44543429844098,1.59297780403773,979,156,0.177676908761736,173.945693677739,0.45658835546476,1.15497583048075,0.671232876712329,0.139165009940358,3.49244532803181,1757,1.33200795228628,670,1.17693836978131,592,82,3.59756097560976,73.9,-1.126,0.159346271705822,0.103166496424923,0.0561797752808989,0.704800817160368,0.181033220117436,0.517391304347826,1.00029846022121,0.295199182839632,0.169663570230826,38.8452880916649,0.311418685121107,1.76852939917692,0.513789581205312,0.276311344079324,138.9846060719,0.495029821073559,1.05373540303454,0.484167517875383,0.0819520845815715,38.8452880916649,0.417721518987342,1.28229333772371
2021,"Oregon","Big Ten",937,154,0.269262993971434,252.299425351234,0.488794023479189,1.19504601652834,0.844155844155844,0.112871287128713,3.52455445544554,1780,1.26534653465347,639,1.4990099009901,757,87,4.55172413793103,70.5,1.384,0.134471718249733,0.0768409818569904,0.0576307363927428,0.716115261472785,0.225621402108882,0.548435171385991,0.994520289865103,0.283884738527215,0.379351370436744,0.338345864661654,2.01497343221803,0.538954108858058,0.296951661339786,149.960588976592,0.542574257425743,0.958902705730409,0.457844183564568,0.26357104775255,113.071979485844,0.428904428904429,1.54669420760788,983,156,0.203654252783548,200.192130486227,0.449643947100712,1.20830773196404,0.708333333333333,0.189075630252101,3.02710084033613,1441,1.03991596638655,495,0.802521008403361,382,79,4.22784810126582,71.2,-1.321,0.147507629704985,0.0915564598168871,0.0559511698880977,0.694811800610376,0.140208621410321,0.496339677891654,1.02991532898142,0.305188199389624,0.348098806876595,122.894743420087,0.343333333333333,1.79544389323695,0.484231943031536,0.165832151570997,78.9361041477945,0.46218487394958,0.944627836750668,0.514750762970498,0.24287498699622,122.894743420087,0.438735177865613,1.46961213262594
2021,"Oregon State","Pac-12",850,140,0.326037129065828,277.131559705954,0.503529411764706,1.17288134372217,0.88,0.123983739837398,3.66422764227642,1803,1.38008130081301,679,1.29878048780488,639,77,4.79220779220779,71.6,1.32,0.129411764705882,0.0694117647058824,0.06,0.716470588235294,0.316081783095681,0.561576354679803,1.02010601306739,0.283529411764706,0.351193999172964,0.356846473029046,1.78042975167487,0.578823529411765,0.302156884326146,148.661187088464,0.540650406504065,0.943676531159044,0.416470588235294,0.384509919074484,136.116511352367,0.457627118644068,1.54922998657272,872,138,0.205219991628065,178.951832699673,0.431192660550459,1.24105333756702,0.823529411764706,0.151442307692308,3.06274038461538,1274,1.00240384615385,417,0.887019230769231,369,72,3.93055555555556,71.2,-1.325,0.159403669724771,0.0860091743119266,0.073394495412844,0.682339449541284,0.164205171332411,0.47563025210084,1.03628156912473,0.317660550458716,0.293320417894904,121.944300628173,0.335740072202166,1.86417603078385,0.477064220183486,0.155541994636158,64.7054697686415,0.451923076923077,0.902560802752403,0.517201834862385,0.270386475893953,121.944300628173,0.416851441241685,1.57954587238163
2021,"Penn State","Big Ten",964,159,0.141360979473866,136.271984212807,0.399377593360996,1.27650940983063,0.616666666666667,0.221698113207547,2.70070754716981,1145,0.94811320754717,402,0.693396226415094,294,66,3.45454545454545,73,1.221,0.151452282157676,0.109958506224066,0.04149377593361,0.653526970954357,0.0429409971838572,0.449206349206349,0.984701212333573,0.346473029045643,0.327003461038854,0.305389221556886,2.08613411465089,0.439834024896266,0.0176894470290405,7.50032554031316,0.391509433962264,0.898115517068252,0.560165975103734,0.238466034578693,128.771658672494,0.405555555555556,1.56332852489252,1023,169,0.0596868791480801,61.0596773684859,0.393939393939394,1.10313275853839,0.792207792207792,0.19926873857404,2.94606946983547,1612,1.11151736745887,608,1.04570383912249,572,69,2.47826086956522,73.9,-1.144,0.160312805474096,0.0997067448680352,0.0606060606060606,0.668621700879765,-0.00197921148281542,0.463450292397661,0.917091882770783,0.331378299120235,0.184110495642276,16.6492284816986,0.253687315634218,1.78888807968177,0.534701857282502,0.0811891204511652,44.4104488867873,0.418647166361974,0.885323038168243,0.465298142717498,0.0349773707598709,16.6492284816986,0.365546218487395,1.38979037902553
